,,,,,,,,,"Normalized abundance",,,,,,,,,,,,"Raw abundance",,,,,,,,,,,
"Cre08.g373250.t1.2|PACid:30773949|","1","0","16.6",,,"---","---","proteasome subunit PAB1",,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
"Cre04.g216350.t1.2|PACid:30791473|","1","1","53.79","0.648775757397978","1.09827140028285","100 fmol","50 fmol","NAD(P)-linked oxidoreductase superfamily protein","148.876200903187","126.901236947058","108.295126068159","111.991482350316","133.521348952964","112.423732722318","126.566999392736","103.297185863727","154.62764462234","137.258181998327","117.180399906553","113.501483333462","134.833184168525","120.988388285093","108.295126068159","113.289144546523","144.500333160192","112.352264523413","125.382219797731","103.693938122673","146.88303577829","136.645582625914","112.29053727769","110.019546469431"
"Cre07.g350400.t1.1|PACid:30775367|","1","1","27.13","0.112669906685879","1.41583377632796","100 fmol","50 fmol","rhodanese-like domain-containing protein / PPIC-type PPIASE domain-containing protein","296.053221105832","259.154084007448","277.768249286481","333.067104127528","328.431578505934","214.426899795079","316.467825641219","138.927269533422","361.809575635299","351.058419372101","339.163695719735","361.329435939786","268.12746592725","247.079033237805","277.768249286481","336.926402895218","355.437335576603","214.290587790897","313.505405546769","139.4608727246","343.688148214149","349.491604452534","325.010613104472","350.244767738914"
"Cre08.g359200.t1.1|PACid:30773926|","1","0","19.41",,,"---","---","Regulator of chromosome condensation (RCC1) family protein",,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
"Cre13.g608000.t1.2|PACid:30784318|","1","1","30.67","0.135987040090602","1.21282192809278","100 fmol","25 fmol","NAD(P)-binding Rossmann-fold superfamily protein","208.274889815655","162.916011114039","177.406340406367","168.921100151086","161.13983095492","179.477108079468","210.503269144403","213.286516718394","254.556682769411","200.722357615202","191.758505170673","223.184432809084","188.62898438989","155.325086537549","177.406340406367","170.878414414701","174.389784412421","179.363013792182","208.532771469964","214.105724972746","241.807074240464","199.826510179996","183.756546234295","216.337701988901"
"Cre03.g160800.t1.2|PACid:30787130|","1","1","13.07","0.717243582469219","1.18266024627283","100 fmol","25 fmol","Cation efflux family protein","25.1049469368548","65.1522879760795","91.3133130049964","63.4419215954778","49.0983184699155","62.109826234385","88.7140024786002","54.2640517052636","78.1444793855317","60.4011079942878","101.045086542408","50.1758336124153","22.7368774414066","62.1165758896477","91.3133130049964","64.1770327091216","53.1354980468876","62.0703427791771","87.8835605748484","54.4724735021755","74.2305710566492","60.1315307617203","96.8285401497689","48.6365666389144"
"Cre02.g079300.t1.2|PACid:30786252|","1","1","44.46","0.194612095874372","1.66147659502127","100 fmol","25 fmol","AAA-type ATPase family protein","336.067657815092","136.393972469908","177.976368408576","120.078174539264","312.492429285633","167.287253352884","213.283787762612","114.48832557497","180.23418863383","397.887686839969","292.417770389711","409.654942048211","304.367468570305","130.038818359351","177.976368408576","121.469538457474","338.187566976415","167.18090820309","211.287261962847","114.928061676347","171.207062244477","396.111867404651","280.215365136065","397.087770216108"
"Cre08.g372150.t1.2|PACid:30773506|","1","0","16.19",,,"---","---","None",,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
"Cre02.g113100.t1.2|PACid:30785967|","1","1","16.32","0.0144918704697651","1.24066996715498","25 fmol","50 fmol","Uncharacterised protein family (UPF0041)","252.572776815882","228.418401635496","214.715839570263","212.820983878396","180.233432721056","205.152695309883","158.558771002042","188.343321003012","196.382966724948","186.281119831014","210.772760175057","185.609888595123","228.748393133146","217.775452260289","214.715839570263","215.286972715606","195.053384938256","205.02227895313","157.074519993535","189.066725396274","186.547020089187","185.449725334603","201.977348621724","179.915849235926"
"Cre10.g436500.t1.2|PACid:30789943|","1","1","43.8","0.830015783211177","1.08468482880002","100 fmol","50 fmol","Survival protein SurE-like phosphatase/nucleotidase","166.951116297774","155.614866606366","170.976948575181","85.7896831066477","159.172358569223","151.960097683286","154.703276082096","85.9433141240038","152.083124309817","143.602381604689","148.045530469463","154.775324159427","151.203150499233","148.36413227208","170.976948575181","86.7837411033426","172.260533791107","151.863496065249","153.255115932437","86.2734122165601","144.465959135781","142.961467324992","141.867685818053","150.027210822003"
"Cre09.g407016.t1.1|PACid:30780805|","1","1","39.8","0.953614507751874","1.10762858573603","100 fmol","50 fmol","Cobalamin biosynthesis CobW-like protein","111.959136300396","78.6939985031086","75.627676524591","107.253062488291","111.294389445127","86.6763931072706","96.5516903123776","68.8807452757365","118.831690941159","124.631985525996","52.0321656551693","107.019950438573","101.398388409689","75.0273226302177","75.627676524591","108.495819898922","120.445730063334","86.6212925910992","95.6478806851116","69.145308061814","112.879941712462","124.075738350023","49.8608968889002","103.736850520627"
"Cre07.g337125.t1.1|PACid:30774555|","1","1","16.17","0.602567796809828","1.22656233337441","50 fmol","25 fmol","None","191.49553608078","192.537070603878","94.8645522826263","234.892936900361","145.980078112064","251.465079326995","354.495291736307","123.567596351599","0","231.317431257134","259.618302467538","352.770346660516","173.432373523695","183.565979480678","94.8645522826263","237.614676786062","157.983499173417","251.305222009757","351.176900764019","124.042204856905","0","230.285034418175","248.78459788881","341.948249552185"
"Cre17.g699900.t1.2|PACid:30781826|","1","1","32.69","0.974732785501726","1.05521206119421","50 fmol","100 fmol","NAD(P)-linked oxidoreductase superfamily protein","103.611196577335","47.5025968010382","115.108236265759","103.030230971895","123.764467089809","57.6641057386293","88.0247047403494","115.099316671677","113.513939322596","110.636315934578","75.4138874164675","64.8674331038909","93.8378831893877","45.2892561536806","115.108236265759","104.224057796872","133.941177707628","57.6274484450243","87.2007152760098","115.541399517506","107.828532547192","110.142533074271","72.2669144579426","62.8774652200711"
"Cre01.g058886.t1.1|PACid:30788735|","1","1","36.9","0.102454904857087","1.23437061633403","25 fmol","100 fmol","P-loop containing nucleoside triphosphate hydrolases superfamily protein","192.405923659472","198.290138174506","191.017459950998","160.751244467959","189.051420532244","181.433924187484","149.647899912706","130.996185209981","170.122682255638","149.115047030057","143.019369457547","139.235480898672","174.256887148558","189.050988057513","191.017459950998","162.613893381622","204.596444430323","181.318585944678","148.247062576729","131.499326045434","161.601996108032","148.449529077698","137.051263268528","134.964090433247"
"Cre16.g677700.t1.1|PACid:30778034|","1","1","35.65","0.00790040937956304","2.13453320291495","100 fmol","25 fmol","structural constituent of nuclear pore","108.594508814099","108.579846443289","79.3776374903973","136.980172654661","211.309682080733","195.821429784179","135.666073176127","95.7538480484627","270.987335297949","199.42514265177","247.346024515326","207.630299118091","98.3511354923916","103.520666444702","79.3776374903973","138.567382574142","228.68492342297","195.696945348778","134.396118164119","96.1216272401066","257.414788689613","198.535084839163","237.024434192714","201.260729563964"
"Cre13.g607150.t1.1|PACid:30784015|","1","1","18.69","0.610687088604037","1.41366893785716","25 fmol","50 fmol","Internal domains similar to Guanylyl cyclase, isoform C [Drosophila melanogaster]; similar to adenylate cyclase, type II (EC 4.6.1.1) (ATP pyrophosphate-lyase 2)","291.143385097636","293.292770225371","262.487042797822","748.321607586173","223.147617596719","203.312997232058","225.150129530593","476.83224748077","148.320213016285","195.396806021793","383.701658484928","468.960981382432","263.68075907475","279.627058166831","262.487042797822","756.992522912856","241.496250146395","203.183750378443","223.042524226206","478.663703679162","140.891515280619","194.524727148259","367.690035364045","454.574451084231"
"Cre03.g188500.t1.2|PACid:30787941|","1","1","38.02","0.684155920826291","1.15491870623889","25 fmol","100 fmol","vacuolar protein sorting 46.1","103.459673784946","88.9396356927019","65.9030297257144","58.2198729374831","82.9401629586265","77.1036695123724","65.6258796006215","56.865661655082","80.5874305924511","63.8396129432089","79.6585789261492","49.9788726675779","93.7006530582585","84.7955735972264","65.9030297257144","58.8944753857533","89.7600366822546","77.0546544133757","65.0115630455312","57.0840759277409","76.5511657369016","63.5546892595732","76.3344777243277","48.445647954975"
"Cre06.g257850.t1.2|PACid:30779592|","1","1","39.48","0.0394656509774216","1.21050550078468","25 fmol","100 fmol","Protein phosphatase 2C family protein","281.091618885214","226.466228593278","226.667097174592","235.53434772495","198.48457329289","252.083509259324","213.306602684563","221.129075304898","208.274453871458","193.728434092271","192.664012898862","206.452376785809","254.577143878257","215.91423895998","226.667097174592","238.263519734611","214.805251691135","251.923258803802","211.309863316853","221.978405898102","197.842915698694","192.863801358428","184.624267708095","200.118942893272"
"Cre02.g098350.t1.1|PACid:30784794|","1","1","14.29","0.850765049477659","1.11362799293072","25 fmol","50 fmol","Laccase/Diphenol oxidase family protein","313.422957673349","246.874848634777","317.96988801119","359.486953410569","438.700453207966","227.631237704821","167.449106024268","277.680710484741","390.20503058401","332.376687766775","371.432536129763","124.510363285378","283.858770698318","235.371937760615","317.96988801119","363.652382956462","474.773226477886","227.486531652289","165.881633579071","278.747249212098","370.661401511508","330.893251607515","355.932895583963","120.690701981009"
"Cre09.g399663.t1.1|PACid:30781502|","1","1","15.04","0.193706567625504","1.13947522935113","25 fmol","50 fmol","FixL like homolog 7 (FXL). PAS region shows high identity to Rhizobial FixL proteins.","545.706941006727","537.00729834312","501.041791151785","661.46560337518","431.973148562965","534.807160566174","483.989977149208","519.629399509778","473.093054044189","450.213297644045","544.009306301194","522.713914043334","494.232147464929","511.985927694083","501.041791151785","669.130105081712","467.492759570567","534.467181599088","479.459400838917","521.62523450128","449.397933683546","448.203942867714","521.308148268304","506.678380469714"
"Cre10.g426335.t1.2|PACid:30790446|","1","1","24.74","0.439795341453862","1.32793065338078","50 fmol","100 fmol","None","262.82353247052","187.54702662687","317.701705326055","166.027441681988","303.613860939624","178.229730192224","345.838124988496","216.57738670341","202.145964693059","130.069775436593","235.620340834903","218.544668787081","238.032227733058","178.808442101418","317.701705326055","167.95122668851","328.578945628261","178.116428867854","342.600772790632","217.409234799685","192.021375200834","129.489258766167","225.788055741429","211.840274127749"
"Cre14.g623000.t1.1|PACid:30776618|","1","1","20.7","0.717754446494051","1.06744466187683","25 fmol","100 fmol","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","105.323310659658","102.912132056519","132.521463974372","89.9912997156105","97.1934990676413","111.239137622347","106.848783830195","114.275057986857","83.5541316912975","113.535895337749","99.2126760040557","107.229416045371","95.3884990163561","98.1170340971176","132.521463974372","91.0340424776285","105.185373772898","111.1684224751","105.848584256527","114.713974952682","79.3692780137175","113.029171314324","95.0725949231873","103.939890255298"
"Cre03.g145967.t1.1|PACid:30787326|","1","1","38.23","0.843596452458408","1.06248940440972","100 fmol","25 fmol","Nucleic acid-binding, OB-fold-like protein","105.086843261475","95.7474606630682","78.8959942280274","68.0184784233589","114.843866714976","91.8269339365748","85.6739231078872","62.2866580104493","102.050635769908","91.9240304066169","86.6567505219125","88.8479738099311","95.1743368329064","91.2861941042216","78.8959942280274","68.8066187911897","124.287068186862","91.7685592018062","84.8719390487781","62.5258936881809","96.9393747256436","91.5137626723593","83.0406201259272","86.1223439219554"
"Cre12.g550700.t1.2|PACid:30793240|","1","1","29.31","0.32951897100809","1.22504149591432","100 fmol","25 fmol","Formyl transferase","77.7254351152231","95.5605169650874","108.914252607734","119.085380359908","95.7002913745123","108.828476077499","91.2082426953708","107.489956290867","93.8795063902325","113.718983834008","171.390370376793","112.602632794963","70.3938429640923","91.1079608792122","108.914252607734","120.465240622232","103.569384937955","108.75929339706","90.3544524865469","107.902812484536","89.177500760899","113.21144266514","164.238360589143","109.148270379594"
"Cre09.g407250.t1.2|PACid:30780581|","1","1","33.5","0.601166629597988","1.31728982769121","50 fmol","25 fmol","Ankyrin repeat family protein","59.5802093370122","48.8305755038295","47.1668792865697","31.7986129193619","89.6358474573615","67.2167226102076","64.4000900702263","25.5762035665687","46.134076458781","86.4501463825564","52.1775575043909","61.3973370116362","53.9601984037777","46.5553588867428","47.1668792865697","32.1670682430284","97.0062834314811","67.1739926813492","63.7972479945054","25.6744387358568","43.8234263972905","86.0643092350148","50.00022162988","59.5138228511554"
"Cre17.g728100.t1.2|PACid:30782582|","1","1","45.72","0.939787074790494","1.07063127821372","100 fmol","50 fmol","Peptidase M20/M25/M40 family protein","93.962722917573","125.162248205308","104.289877741827","116.454410599395","119.678198034123","73.8962241023946","96.3520653543311","130.618544462548","158.820065504669","90.6049302352083","128.034319480454","72.7893498863639","85.0995192465982","119.330426155078","104.289877741827","117.803785418309","129.518909324638","73.8492479887702","95.45012439408","131.120234824609","150.865477003213","90.2005497998016","122.691529777239","70.5563577418157"
"Cre02.g103770.t1.2|PACid:30785968|","1","1","13.84","0.574161460143169","1.10283826037993","25 fmol","100 fmol","None","725.577959213501","620.186362570208","825.264933442364","764.173841081573","626.751236601875","797.836907644236","649.8779466638","843.833933536123","666.725768618659","704.341480384915","514.325190948075","776.106713420539","657.136506773677","591.289338456707","825.264933442364","773.028438628552","678.28675494761","797.329719656183","643.794511533433","847.074999752079","633.332449482153","701.197921709094","492.862731933552","752.29773316306"
"Cre06.g252450.t1.1|PACid:30778490|","1","1","39.92","0.458553492572932","1.26700076840731","25 fmol","50 fmol","GTP-binding protein-related","97.4796970750436","79.1715394656383","90.2640101947481","112.569373763611","91.1300718914264","85.8320708213505","14.1379772770154","108.414000255039","95.5371345406725","87.5375904835337","80.3383594064108","96.7868161662515","88.2847484599535","75.4826130023729","90.2640101947481","113.873732074779","98.62337261034","85.7775070441008","14.0056332452155","108.830405592154","90.7521057128327","87.1468999453666","76.9858914028979","93.8176427839852"
"Cre03.g193450.t1.1|PACid:30787131|","1","0","17.33",,,"---","---","None",,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
"Cre03.g195200.t1.2|PACid:30788075|","1","1","39.6","0.808436161570789","1.13762986065728","25 fmol","100 fmol","alpha/beta-Hydrolases superfamily protein","125.470368625578","134.280881442778","70.3541557789396","122.565603254159","117.206146458961","131.409942854171","116.450443810208","72.3221946004879","73.5395354720544","102.305241424776","130.480937398748","91.5813948233032","113.635149325086","128.024184902478","70.3541557789396","123.985789384035","126.843589767119","131.326405048528","115.360364166086","72.5999755859019","69.8562682387262","101.848641127592","125.036051905321","88.7719105299765"
"Cre04.g214501.t1.1|PACid:30791490|","1","1","15.7","0.539662822114802","1.30897958856083","50 fmol","25 fmol","polyribonucleotide nucleotidyltransferase, putative","357.070407160877","395.676409041555","275.958549341681","152.273610388543","588.709214855672","380.352421809955","362.659963432649","214.155773917047","502.571194947664","371.643669502676","319.732110761359","278.168489095001","323.389095622885","377.240223689409","275.958549341681","154.038027677556","637.116673462364","380.110630313822","359.265143877301","214.978320885365","477.399646026624","369.984980196261","306.389895673288","269.634987257443"
"Cre09.g388097.t1.1|PACid:30781460|","1","1","15.05","0.710637675371299","1.17602130508931","100 fmol","50 fmol","outer envelope protein of 80 kDa","159.80571375394","215.9222654911","323.964435472058","276.608789099391","128.363183150792","206.639277623293","289.502799070293","273.275750966266","180.343009419816","263.138174233122","291.919522604935","320.408889760062","144.731750965216","205.861562307173","323.964435472058","279.813896855979","138.918029785083","206.507916240451","286.792795588493","274.325370765727","171.310432682801","261.963757684351","279.737908910497","310.579559851296"
"Cre09.g393350.t1.2|PACid:30780624|","1","1","40.23","0.417008473041406","1.21852058157089","50 fmol","25 fmol","None","119.343421262254","94.590654557655","156.389601221639","108.32785620963","134.720742425426","105.171898968942","174.921933440925","168.432169831732","109.699915738754","157.950930653669","152.686862088993","129.979351828738","108.086137345884","90.183288335772","156.389601221639","109.583067417208","145.79834847924","105.105040788621","173.284508689971","169.079097851128","104.205536388303","157.245977115878","146.315337657921","125.991915863997"
"Cre02.g077650.t1.2|PACid:30785674|","1","1","51.26","0.0427284387463579","1.26423746891322","25 fmol","50 fmol","None","114.587753248667","117.653541417729","116.363698777564","84.617011211236","85.6639242934697","80.283614487239","83.619170577485","93.1078397734738","96.0117285236323","111.400793682523","96.4734918642196","94.6057696356827","103.779056313253","112.1715807869","116.363698777564","85.5974812818201","92.7077631950563","80.232577885002","82.8364208281287","93.465455960661","91.2029294005989","110.903598868322","92.4477151735874","91.7035052143736"
"Cre01.g048150.t1.2|PACid:30788391|","1","1","68.48","0.500868419222778","1.19357549380309","100 fmol","25 fmol","Staphylococcal nuclease homologue","82.3031243741861","115.928169659872","112.406616211011","165.370395136459","115.253099479812","145.597949032581","104.516945715331","183.146438872068","128.055078563586","126.08108638438","136.229444909888","177.786238292275","74.5397334098151","110.526601169697","112.406616211011","167.286566845563","124.729950702074","145.505391856889","103.538574218733","183.849882656455","121.641370999254","125.518371701235","130.544677899818","172.332208628111"
"Cre03.g176651.t1.1|PACid:30788101|","1","1","30.21","0.0399508527062383","1.39542267793411","25 fmol","100 fmol","Homeodomain-like superfamily protein","173.55827979601","162.389889919796","131.629149913762","194.222787960802","125.489307171612","162.914903552494","138.506921908217","136.79214646332","104.477630639269","123.490501361511","98.3608406897455","147.936006699195","157.187081358461","154.823479485755","131.629149913762","196.473276696992","135.807845236251","162.81133792227","137.210374027402","137.317548899617","99.2448122500961","122.939348763307","94.2563061479972","143.397706228442"
"Cre10.g439400.t1.1|PACid:30790410|","1","1","58.04","0.135025843790332","1.33808750377437","25 fmol","100 fmol","Amidase family protein","187.06387225227","142.198699687725","142.555263284951","152.732937729102","88.5754691759025","144.672497261531","144.853651377053","147.223653485163","100.694127964912","113.842714041386","105.5149509571","146.697034144218","169.418734395765","135.573079548714","142.555263284951","154.502677313284","95.8587140266765","144.580528399086","143.497692468041","147.789122104682","95.6508083445065","113.334620650083","101.111880000841","142.196742200631"
"Cre01.g017200.t1.2|PACid:30789044|","1","1","13.41","0.712656718727398","1.32024998116849","100 fmol","25 fmol","FKBP-type peptidyl-prolyl cis-trans isomerase family protein","37.4083182381479","51.5737611707611","69.7132801876991","82.2878715620053","28.0924054640823","60.6781607703732","107.646953171464","101.025101553195","49.8782261563408","64.1625593847239","92.1470452414064","111.970275616609","33.8797110071272","49.1707282920645","69.7132801876991","83.2413535401999","30.4023437499954","60.6395874304023","106.639282023425","101.413127005354","47.3800483411165","63.8761943532246","88.301808382295","108.53531231133"
"Cre04.g217934.t1.1|PACid:30791483|","1","1","38.21","0.764507224446424","1.14420197652955","100 fmol","25 fmol","None","48.147967280357","29.4824579212623","74.4729092780007","34.3496805173665","77.8937569324147","40.7011823639885","39.2620123244524","46.2945017798126","61.3964470534399","36.5773726413193","66.5346652842848","48.8314233104014","43.6063232421825","28.1087493896118","74.4729092780007","34.7476954460352","84.2986826907961","40.6753084659565","38.8944849967601","46.4723134791765","58.321372942309","36.4141235351577","63.7582165474911","47.3333994260081"
"Cre15.g637100.t1.2|PACid:30783763|","1","1","40.19","0.58992958661209","1.11786784121869","50 fmol","25 fmol","ubiquitin family protein","134.181910051138","159.461146698772","136.106588749255","145.24355156466","128.385956522061","153.944328350288","164.229534836925","196.206584207896","200.657265985393","156.976914791444","147.243323282271","132.040787885248","121.524958860112","152.031198413188","136.106588749255","146.926510501829","138.94267572943","153.846465349191","162.69220043929","196.960190463999","190.607238769569","156.276308400739","141.098954220194","127.990112304713"
"Cre05.g233650.t1.1|PACid:30783131|","1","0","15.2",,,"---","---","FixL like homolog 9 (FXL). PAS region shows high identity to Rhizobial FixL proteins.",,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
"Cre12.g546650.t1.2|PACid:30792284|","1","1","29.78","0.846032521407398","1.05233463475693","100 fmol","25 fmol","ubiquitin carrier protein 7","156.270563797034","163.498747423754","162.208186709943","104.096318702784","161.557004894359","152.810954898719","158.696294359191","131.103606143005","170.539980720844","153.743196269786","163.41353035193","129.049068425072","141.530060417559","155.880670774581","162.208186709943","105.302498447082","174.841261076695","152.713812387481","157.210756009844","131.607159569541","161.998393954904","153.057022344294","156.594388961768","125.090171189359"
"Cre12.g537500.t1.1|PACid:30792256|","1","1","15.58","0.511606820197466","1.21803305468531","25 fmol","100 fmol","Phosphoinositide phosphatase family protein","264.178956523382","199.990143746927","153.417182095038","152.611024469778","215.892891030705","182.801663556288","167.106610963747","137.612625050999","208.34071964774","159.694205940891","133.447462034598","130.846352448701","239.259798962289","190.671783403808","153.417182095038","154.379351426638","233.644993294995","182.68545583631","165.542344576694","138.141178848394","197.905862517889","158.981471960934","127.878785378434","126.832319109801"
"Cre04.g213251.t1.1|PACid:30791540|","1","1","85.92","0.600044201668906","1.17024012726093","50 fmol","100 fmol","Peptidase M1 family protein","128.186628749573","83.0385866954592","163.806150747649","187.937260734515","172.72561588875","149.889685047535","159.566191864151","175.319482975597","193.011974989827","196.153525521211","91.8707714937173","80.8150612895316","116.095193303414","79.169478654861","163.806150747649","190.114918118771","186.928227110828","149.794399598766","158.072510501075","175.992864349216","183.344866290315","195.278069319756","88.0370633601883","78.3358607292514"
"Cre13.g602650.t1.2|PACid:30784675|","1","1","51.54","0.398372670285551","1.14773494094884","50 fmol","100 fmol","Rhodanese/Cell cycle control phosphatase superfamily protein","329.567477430265","366.94613202078","419.929509732706","409.118784574536","357.614647362728","369.040070339231","451.750942328346","433.366508031166","355.295277793562","401.055773793786","260.440588363701","387.515322010922","298.480429448948","349.848608009745","419.929509732706","413.859305633448","387.020024079316","368.805470148399","447.522152034961","435.031017471336","337.500122487603","399.265814814644","249.572570324043","375.627337418487"
"Cre07.g344600.t1.2|PACid:30774289|","1","1","21.29","0.590704190989282","1.23485718499134","100 fmol","50 fmol","D-3-phosphoglycerate dehydrogenase","183.704073233596","127.92608465892","124.366810083401","96.7568846255032","109.278093336933","135.19583807425","157.422668884083","85.8601018868996","95.8601998486429","186.215329579569","174.301937674655","145.932401114464","166.375854492156","121.965484142304","124.366810083401","97.878021240237","118.263641118995","135.109893560467","155.94905280106","86.1898803711068","91.0589901208908","185.384228712769","167.028430058591","141.455566167698"
"Cre16.g687182.t1.1|PACid:30777686|","1","1","49.23","0.509510720074057","1.15268595962948","50 fmol","100 fmol","None","177.522363599601","138.489550126333","125.84622287744","174.389585558767","177.861404031906","130.786790912808","181.795491233004","192.442805740766","121.248806894219","165.894674351539","132.118989987922","173.168178427386","160.777245792443","132.036754465229","125.84622287744","176.410263987541","192.48631279185","130.703649247248","180.093723872553","193.181955769464","115.175995111456","165.154266953489","126.605749614786","167.855819095729"
"Cre13.g566750.t1.2|PACid:30784190|","1","1","18.49","0.298166199397977","1.1285894302757","25 fmol","100 fmol","Domain of unknown function (DUF220)","362.970182655548","388.367317496554","436.675324666555","362.885448092616","379.812868572124","306.896564312365","365.652395141064","384.333661603918","295.333108258082","336.390475429373","342.945632980255","399.522523310231","328.732364130545","370.271692671648","436.675324666555","367.090256508941","411.043525829971","306.701468987114","362.229563765537","385.809841687195","280.541190501444","334.889125264788","328.634732558519","387.266188317343"
"gi|41179033|ref|NP_958389.1|","1","1","31.11","0.326269569283196","1.12289090337708","25 fmol","50 fmol","RNA polymerase alpha subunit (chloroplast) [Chlamydomonas reinhardtii]","129.538653566711","99.9480181528292","106.074622247875","111.210384264453","108.35663798861","101.401024369606","104.876593398395","83.2420445039121","107.661461622615","124.672170063557","109.380424331804","96.8928901560623","117.319685935976","95.291030406937","106.074622247875","112.498995759336","117.266417784531","101.336563348759","103.894855279863","83.561767339729","102.269179344228","124.115743539277","104.81604966082","93.9204626935444"
"Cre06.g278238.t1.1|PACid:30779404|","1","1","24.79","0.333063555943866","1.73676215339486","50 fmol","100 fmol","Uncharacterised protein family SERF","170.358547201512","185.652546194482","194.596605687711","196.135515278008","177.703228231914","180.279296123499","210.479899206171","660.582439649023","190.251859795294","156.000740705402","175.052568662204","186.359297619834","154.289169324256","177.002233275827","194.596605687711","198.408167074094","192.315130760093","180.16469188219","208.509620295123","663.119658576719","180.722992951553","155.304491094189","167.747737698404","180.642268297574"
"Cre10.g442700.t1.2|PACid:30789854|","1","1","39.45","0.146412184696927","1.30174784707831","25 fmol","100 fmol","P-loop containing nucleoside triphosphate hydrolases superfamily protein","128.937550760679","144.968836502709","162.704632735436","187.909398813839","178.677229410853","144.13999987307","120.822014441056","119.178944509769","139.488047852611","124.115163544214","95.0412645574956","121.110816297061","116.775283238578","138.214144337657","162.704632735436","190.086733357818","193.369220581375","144.048369521261","119.691013010794","119.636696723034","132.501713865069","123.561223005391","91.075253790079","117.395444448936"
"Cre06.g273000.t1.2|PACid:30779564|","1","1","14.26","0.23676047173677","1.21029472356042","25 fmol","100 fmol","HIS triad family protein 3","168.693114952955","143.128598478615","122.569941256593","129.052437056466","112.335907113659","119.180988660257","152.493531154004","165.984800996069","121.83706881255","135.361394639375","109.661618997152","98.6827979553776","152.78083198271","136.459650544276","122.569941256593","130.547787107934","121.572888014294","119.105224847787","151.066056180682","166.622328961573","115.734793614843","134.757260851518","105.08551025386","95.6554606734757"
"Cre02.g083450.t1.1|PACid:30785313|","1","1","43.92","0.822577671012257","1.13024742195639","25 fmol","50 fmol","None","88.289068661039","106.491222723958","16.0906715689855","70.8935082293138","97.4713622857848","91.211277997921","23.6921147927965","36.9197495688413","77.847160481404","67.6821395973537","72.3764229239063","62.104770476323","79.9610426825888","101.529360263491","16.0906715689855","71.7149620011094","105.486084692234","91.1532946379984","23.4703355430418","37.061553955076","73.9481435299336","67.3800662663707","69.3562014026569","60.1995540562135"
"Cre02.g098800.t1.2|PACid:30786406|","1","1","14.17","0.614211151170154","1.14581852315626","50 fmol","25 fmol","thioredoxin family protein","91.4481694276553","112.840260660741","100.103129343217","88.5738297294005","136.482405196113","75.3509380443946","124.13184304749","114.301835572001","96.9513607107384","102.949020989691","106.841779652139","100.616796942989","82.822155559516","107.582570504875","100.103129343217","89.6001480529098","147.704866495096","75.3030371635273","122.969858680012","114.74085538736","92.0954996036452","102.489547428766","102.383340988857","97.5301294904831"
"Cre13.g570600.t1.2|PACid:30784712|","1","1","35.5","0.953868967000691","1.04030702520832","25 fmol","50 fmol","CTR type copper ion transporter. Characterized by Page et al. 2009 [PMID: 19318609]. ","121.723713290353","107.14446034768","149.828261731184","145.08549174549","117.019934762052","124.067996866848","138.378128305643","124.021770506493","162.12548948294","106.758723608966","136.058392137708","111.354738018888","110.241904026204","102.152160869401","149.828261731184","146.766619219696","126.642066546655","123.989126364481","137.082786047408","124.498123440946","154.005347041644","106.282246898213","130.38076304967","107.938657841738"
"Cre09.g390700.t1.1|PACid:30780614|","1","1","15.73","0.188591644739302","1.721826594355","50 fmol","100 fmol","None","57.661812198957","21.152289371751","48.4357299804407","70.8804849881461","54.9622437355063","76.1380030397774","46.7187314332197","59.764368825955","19.4338018893839","19.3923366452017","35.5061864279478","63.6509933422102","52.2227575431529","20.166717529284","48.4357299804407","71.7017878576822","59.4815929684034","76.089601818668","46.281402587848","59.9939166896063","18.4604494571353","19.3057863712179","34.0245361327968","61.6983427367613"
"Cre12.g489150.t1.2|PACid:30792981|","1","1","35.92","0.463388326643617","1.18152578683966","50 fmol","100 fmol","SH2-domain protein, SH2 domains bind phosphotyrosine residues and function in protein tyrosine kinase signalling (PMID: 15680235)","82.9247493246741","66.0994805418153","66.0944824218529","65.4149050959877","74.1831867734062","68.172121697867","93.5619202654194","51.1765657078776","55.2345842581454","52.1000676871177","82.2336731605092","53.4173106224904","75.1027224633","63.0196348722154","66.0944824218529","66.1728774670113","80.2830055845089","68.1287844181373","92.6860975428156","51.3731288366788","52.4681303631267","51.8675389715021","78.8021149345399","51.7786033776926"
"Cre01.g045640.t1.2|PACid:30788904|","1","1","22.96","0.445428718117739","1.19198346817683","25 fmol","100 fmol","pfkB-like carbohydrate kinase family protein","173.301300223085","155.111921379834","152.71520062099","104.105542586543","166.632436210013","147.305310717727","150.98370319613","112.926218363006","178.738619890384","110.0507389588","111.909194382878","90.2763473725441","156.954341848226","147.884621324688","152.71520062099","105.311829209374","180.334027003604","147.211668165651","149.570361554286","113.359954595558","169.786399866874","109.559569597249","107.239295766084","87.5068986161519"
